RCdp106.20

CUSTOMER  VEHICLE
NUMBER	  NUMBER     CAPACITY
   20        25       200

CUSTOMER
CUST NO.  XCOORD.   YCOORD.   DDEMAND   PDEMAND   READY TIME  DUE DATE   SERVICE TIME

    0      40         50          0          0          0        240          0
   10      10         40         30         20        104        164         10
   15       2         40         20         30         43        103         10
   16       0         40         20         30         57        117         10
   17       0         45         20         20        129        189         10
   18      44          5         20         10         72        132         10
   21      40          5         10         20         52        112         10
   38      62         80         30         10         60        120         10
   40      60         85         30         40         70        130         10
   42      55         80         10         10         33         93         10
   43      55         85         20         10        113        173         10
   57      30         25         23         11         81        141         10
   60      15         60         17         10        140        200         10
   62      65         35          3         13         37         97         10
   68      40         60         21          2        129        189         10
   75       5          5         16          8         59        119         10
   76      60         12         31          5         60        120         10
   79       6         68         30         23         74        134         10
   90      37         47          6          4         71        131         10
   91      49         42         13         13        152        212         10
   97       4         18         35          7        105        165         10
