RCdp208.80

CUSTOMER  VEHICLE
NUMBER	  NUMBER     CAPACITY
   80        25       1000

CUSTOMER
CUST NO.  XCOORD.   YCOORD.   DDEMAND   PDEMAND   READY TIME  DUE DATE   SERVICE TIME

    0      40         50          0          0          0        960          0
    1      25         85         20         30        388        911         10
    2      22         75         30         20         30        546         10
    4      20         80         40         10        425        913         10
    5      20         85         20         20         40        630         10
    6      18         75         20         40        228        667         10
    7      15         75         20         20        161        558         10
    8      15         80         10         10        229        624         10
    9      10         35         20         30        213        648         10
   10      10         40         30         10        404        753         10
   12       8         45         20         10         46        519         10
   13       5         35         10         10        395        911         10
   14       5         45         10         20         35        697         10
   15       2         40         20         10         39        528         10
   16       0         40         20         10         94        535         10
   17       0         45         20         20        394        909         10
   18      44          5         20         40        218        571         10
   20      42         15         10         30        391        802         10
   21      40          5         10         10         45        517         10
   23      38          5         30         30         45        523         10
   24      38         15         10         20        389        914         10
   25      35          5         20         20        386        904         10
   26      95         30         30         10        389        788         10
   27      95         35         20         30         57        600         10
   28      92         30         10         10         55        575         10
   29      90         35         10         40         52        536         10
   30      88         30         10         30         90        521         10
   33      85         25         10         10         51        602         10
   35      67         85         20         10        410        905         10
   36      65         85         40         30         43        617         10
   37      65         82         10         20        410        823         10
   39      60         80         10         10         36        658         10
   40      60         85         30         10        191        586         10
   41      58         75         20         20        201        670         10
   42      55         80         10         20         33        568         10
   43      55         85         20         20        429        838         10
   44      55         82         10         10         49        504         10
   45      20         82         10         30         37        597         10
   46      18         80         10         40        315        782         10
   47       2         45         10         20         38        606         10
   48      42          5         10         10        396        904         10
   49      42         12         10         20        341        658         10
   51      55         20         19         12        161        610         10
   53      20         50          5          5        239        630         10
   54      55         60         16          9        448        873         10
   55      30         60         16         12        420        897         10
   57      30         25         23         18        227        686         10
   59      10         20         19          2         42        706         10
   60      15         60         17         16        401        923         10
   63      65         20          6         29         39        593         10
   64      45         30         17         12         20        498         10
   65      35         40         16          7         11        530         10
   67      64         42          9          8        100        555         10
   69      31         52         27          5          9        510         10
   70      35         69         23         17        330        930         10
   71      65         55         14          9         81        520         10
   73       2         60          5          4        135        556         10
   75       5          5         16          4         63        520         10
   76      60         12         31          4        125        530         10
   77      23          3          7          8        390        900         10
   79       6         68         30          3        215        608         10
   80      47         47         13         13        444        942         10
   81      49         58         10         13        249        580         10
   82      27         43          9         35         14        506         10
   83      37         31         14         10         19        566         10
   84      57         29         18          9        259        650         10
   85      63         23          2          7        198        609         10
   86      21         24         28         21        212        605         10
   87      12         24         13          9        272        565         10
   89      67          5         25          4        325        897         10
   90      37         47          6         19        204        633         10
   91      49         42         13          3        442        937         10
   92      53         43         14         20         14        581         10
   93      61         52          3          9        373        928         10
   94      57         48         23         15        265        638         10
   95      56         37          6         10         20        539         10
   96      55         54         26         35        418        825         10
   97       4         18         35          3        426        787         10
   98      26         52          9          1         14        499         10
   99      26         35         15         12        149        586         10
  100      31         67          3          5        356        930         10
