RCdp107.80

CUSTOMER  VEHICLE
NUMBER	  NUMBER     CAPACITY
   80        25       200

CUSTOMER
CUST NO.  XCOORD.   YCOORD.   DDEMAND   PDEMAND   READY TIME  DUE DATE   SERVICE TIME

    0      40         50          0          0          0        240          0
    2      22         75         30         10         32         97         10
    3      22         85         10         20        101        146         10
    4      20         80         40         10         71        193         10
    6      18         75         20         30         55        164         10
    7      15         75         20         40         69        118         10
    8      15         80         10         20         56        155         10
    9      10         35         20         10         51        160         10
   10      10         40         30         30         90        177         10
   11       8         40         40         10         33        152         10
   13       5         35         10         10         62        191         10
   14       5         45         10         30         35        117         10
   15       2         40         20         10         39        161         10
   16       0         40         20         10         59        114         10
   17       0         45         20         20         60        189         10
   20      42         15         10         20        111        162         10
   21      40          5         10         30         52        111         10
   22      40         15         40         20         55        158         10
   23      38          5         30         10         45        164         10
   24      38         15         10         10        128        194         10
   25      35          5         20         10         54        184         10
   26      95         30         30         40        105        154         10
   27      95         35         20         10         57        172         10
   28      92         30         10         20         55        120         10
   29      90         35         10         20         52        112         10
   30      88         30         10         10         52        159         10
   31      88         35         20         10         50        110         10
   32      87         30         10         20        116        175         10
   33      85         25         10         30         51        178         10
   34      85         35         30         10        100        151         10
   35      67         85         20         20         61        185         10
   36      65         85         40         40         43        186         10
   38      62         80         30         10         37        148         10
   39      60         80         10         20         36        191         10
   40      60         85         30         10         50        149         10
   41      58         75         20         40         48        165         10
   42      55         80         10         40         33        166         10
   43      55         85         20         20        117        168         10
   46      18         80         10         10         98        157         10
   47       2         45         10         10         38        109         10
   48      42          5         10         30        120        184         10
   49      42         12         10         10         79        158         10
   51      55         20         19         23         69        126         10
   52      25         30          3         11         36         97         10
   53      20         50          5         14         57        154         10
   54      55         60         16         16        127        180         10
   55      30         60         16          5         95        214         10
   56      50         35         19          0         88        201         10
   57      30         25         23          7         82        139         10
   58      15         10         20         16         56        182         10
   59      10         20         19          6         42        125         10
   60      15         60         17          9        137        202         10
   62      65         35          3          7         29        158         10
   63      65         20          6         22         39        108         10
   64      45         30         17          5         20        139         10
   65      35         40         16          4         11        140         10
   66      41         37         16         17         92        203         10
   67      64         42          9          9         28        141         10
   68      40         60         21          9        100        217         10
   70      35         69         23         11         60        210         10
   71      65         55         14         20         52        107         10
   72      63         65          8         12         27        101         10
   73       2         60          5          4         65        118         10
   74      20         20          8          5         72        193         10
   75       5          5         16         17         60        117         10
   76      60         12         31         23         42        143         10
   77      23          3          7          1         52        180         10
   80      47         47         13          8         97        222         10
   82      27         43          9          1         26         87         10
   84      57         29         18         21         62        159         10
   86      21         24         28         11         77        126         10
   87      12         24         13          1         68        141         10
   89      67          5         25         18        105        177         10
   92      53         43         14         10         14        155         10
   93      61         52          3         22         69        208         10
   94      57         48         23          7         86        133         10
   95      56         37          6          9         20         84         10
   96      55         54         26          5        121        172         10
   97       4         18         35         16        112        157         10
   98      26         52          9          7         30         91         10
  100      31         67          3         29         66        210         10
