RCdp103.40

CUSTOMER  VEHICLE
NUMBER	  NUMBER     CAPACITY
   40        25       200

CUSTOMER
CUST NO.  XCOORD.   YCOORD.   DDEMAND   PDEMAND   READY TIME  DUE DATE   SERVICE TIME

    0      40         50          0          0          0        240          0
    3      22         85         10         10          0        190         10
    4      20         80         40         10        141        171         10
    7      15         75         20         10          0        194         10
    8      15         80         10         10         91        121         10
    9      10         35         20         10         91        121         10
   18      44          5         20         20          0        184         10
   23      38          5         30         30         65         95         10
   26      95         30         30         10          0        171         10
   30      88         30         10         30         74        104         10
   31      88         35         20         10          0        179         10
   34      85         35         30         10          0        182         10
   37      65         82         10         40          0        189         10
   40      60         85         30         20         85        115         10
   42      55         80         10         20         33         63         10
   45      20         82         10         10         37         67         10
   49      42         12         10         10        104        134         10
   50      72         35         30         10          0        194         10
   53      20         50          5         10         91        121         10
   54      55         60         16          9          0        211         10
   58      15         10         20         17        152        182         10
   60      15         60         17         14          0        203         10
   62      65         35          3         15         52         82         10
   65      35         40         16         16         11         41         10
   66      41         37         16          9        133        163         10
   68      40         60         21          4        144        174         10
   69      31         52         27          2         41         71         10
   71      65         55         14          3          0        204         10
   72      63         65          8          3          0        202         10
   76      60         12         31          5         75        105         10
   77      23          3          7          5        150        180         10
   78       8         56         27         39         90        120         10
   80      47         47         13         19        192        222         10
   83      37         31         14         14          0        210         10
   85      63         23          2         12          0        194         10
   86      21         24         28         11          0        197         10
   87      12         24         13         15         90        120         10
   88      24         58         19         12         67         97         10
   90      37         47          6          8          0        225         10
   93      61         52          3          9        178        208         10
   96      55         54         26         37          0        214         10
