Cdp107.40

CUSTOMER  VEHICLE
NUMBER	  NUMBER     CAPACITY
   40        25       200

CUSTOMER
CUST NO.  XCOORD.   YCOORD.   DDEMAND   PDEMAND   READY TIME  DUE DATE   SERVICE TIME

    0      40         50          0          0          0       1236          0
    4      42         68         10         20        665        845         90
    5      42         65         10         40         15        195         90
    6      40         69         20         20        572        752         90
    8      38         68         20         10        200        380         90
   11      35         69         10         10        387        567         90
   12      25         85         20         10        597        777         90
   15      20         80         40         10        317        497         90
   16      20         85         40         10        412        592         90
   17      18         75         20         10         34        214         90
   20      30         50         10         10         10        190         90
   21      30         52         20         20        850       1030         90
   22      28         52         20         20        758        938         90
   24      25         50         10         10         15        195         90
   28      23         55         20         20        480        660         90
   32      10         40         30         10         31        211         90
   34       8         45         20         10        694        874         90
   35       5         35         10         20        224        404         90
   36       5         45         10         30        601        781         90
   37       2         40         20         20        319        499         90
   40      35         30         10         10        203        383         90
   41      35         32         10         10        111        291         90
   42      33         32         20         50         19        199         90
   45      30         30         10         20        481        661         90
   65      48         40         10         30         13        193         90
   66      47         35         10         10        761        941         90
   68      45         30         10         10        666        846         90
   69      45         35         10         40        853       1033         90
   71      95         35         20         30        237        417         90
   72      53         30         10         10        388        568         90
   73      92         30         10         10        425        605         90
   74      53         35         50         10        293        473         90
   77      88         30         10         20        519        699         90
   79      87         30         10         20        610        790         90
   82      75         55         20         20        305        485         90
   83      72         55         10         10        212        392         90
   84      70         58         20         20        401        581         90
   86      66         55         10         20        116        296         90
   93      65         85         40         20        407        587         90
   95      62         80         30         10        128        308         90
   98      58         75         20         10         30        210         90
