Rdp202.60

CUSTOMER  VEHICLE
NUMBER	  NUMBER     CAPACITY
   60        25       1000

CUSTOMER
CUST NO.  XCOORD.   YCOORD.   DDEMAND   PDEMAND   READY TIME  DUE DATE   SERVICE TIME

    0      35         35          0          0          0       1000          0
    1      41         49         10         10          0        974         10
    2      35         17          7         20          0        972         10
    4      55         20         19          4        678        801         10
    7      20         50          5         30          0        968         10
    8      10         43          9         16        404        481         10
    9      55         60         16         25        400        497         10
   16      10         20         19         12        272        373         10
   18      20         40         12         10        377        434         10
   20      45         65          9         15        581        666         10
   21      45         20         11         32          0        971         10
   22      45         10         18          9        409        494         10
   23      55          5         29         17        206        325         10
   25      65         20          6          0        817        956         10
   26      45         30         17         22          0        978         10
   29      64         42          9         17        190        313         10
   32      35         69         23          7        660        777         10
   33      53         52         11         13         45        200         10
   34      65         55         14          6          0        953         10
   35      63         65          8         14        686        813         10
   36       2         60          5         22         41        208         10
   38       5          5         16          6        302        405         10
   40      40         25          9         10        360        437         10
   42      24         12          5          6         25        172         10
   43      23          3          7         17        620        705         10
   44      11         14         18          5        233        340         10
   48      13         52         36         18          0        962         10
   49       6         68         30          3        501        540         10
   50      47         47         13          8          0        973         10
   52      27         43          9         21          0        978         10
   53      37         31         14          0        414        489         10
   55      63         23          2         14        620        739         10
   57      32         12          7          7        421        530         10
   58      36         26         18          4        849        980         10
   59      21         24         28         10          0        972         10
   60      17         34          3         13        721        862         10
   61      12         24         13          5        290        377         10
   65      62         77         20          4         49        188         10
   66      49         73         25         32        592        693         10
   67      67          5         25          6        294        401         10
   70      37         56          5          5        788        968         10
   73      44         17          9         11        308        399         10
   74      46         13          8         11        681        802         10
   75      49         11         18          5          0        962         10
   76      49         42         13         18        290        373         10
   78      61         52          3         13        384        499         10
   80      56         37          6          8        839        968         10
   81      55         54         26         22        411        456         10
   83      14         37         11         21          0        968         10
   84      11         31          7         14        436        511         10
   85      16         22         41         12          0        966         10
   86       4         18         35         18        388        465         10
   87      28         18         26          4        420        447         10
   88      26         52          9         11        279        388         10
   90      31         67          3          8        392        487         10
   92      22         22          2          3         18        181         10
   93      18         24         22         23        811        969         10
   95      25         24         20         30          0        975         10
   96      22         27         11         26          0        974         10
   97      25         21         12          0        612        673         10
   99      20         26          9          8        333        432         10
