Cdp105.60

CUSTOMER  VEHICLE
NUMBER	  NUMBER     CAPACITY
   60        25       200

CUSTOMER
CUST NO.  XCOORD.   YCOORD.   DDEMAND   PDEMAND   READY TIME  DUE DATE   SERVICE TIME

    0      40         50          0          0          0       1236          0
    1      45         68         10         50        885        994         90
    2      45         70         30         10        802        893         90
    4      42         68         10         20        699        810         90
    5      42         65         10         20         15        120         90
    6      40         69         20         10        580        743         90
    8      38         68         20         20        220        359         90
   10      35         66         10         20        331        436         90
   11      35         69         10         10        420        533         90
   12      25         85         20         10        617        756         90
   14      22         85         10         10        541        646         90
   16      20         85         40         10        448        555         90
   17      18         75         20         10         75        172         90
   18      15         75         20         10        142        291         90
   19      15         80         10         10        244        379         90
   22      28         52         20         10        776        919         90
   25      25         52         40         20        142        251         90
   26      25         55         10         20        582        741         90
   31      10         35         20         30        181        256         90
   33       8         40         40         10         52        193         90
   35       5         35         10         30        252        375         90
   37       2         40         20         10        357        460         90
   38       0         40         30         10        457        544         90
   39       0         45         20         10        538        653         90
   43      33         35         10         30         16        144         90
   44      32         30         10         30        332        439         90
   45      30         30         10         10        512        629         90
   46      30         32         30         10        417        540         90
   48      28         30         10         10        601        724         90
   49      28         35         10         20        969       1098         90
   50      26         32         10         10        783        912         90
   51      25         30         10         10        695        816         90
   52      25         35         10         20        883        998         90
   53      44          5         20         30        255        378         90
   54      42         10         40         10        150        293         90
   55      42         15         10         10         63        190         90
   57      40         15         40         10         35        140         90
   58      38          5         30         20        439        566         90
   63      50         40         50         10        147        242         90
   64      48         30         10         10        601        724         90
   65      48         40         10         30         50        155         90
   66      47         35         10         40        802        899         90
   67      47         40         10         10         12        143         90
   68      45         30         10         40        712        799         90
   70      95         30         30         20        353        490         90
   72      53         30         10         10        422        533         90
   73      92         30         10         10        442        587         90
   74      53         35         50         10        323        442         90
   75      45         65         20         30        962       1103         90
   77      88         30         10         30        539        678         90
   80      85         25         10         50        744        845         90
   81      85         35         30         20         47        201         90
   82      75         55         20         10        344        445         90
   83      72         55         10         30        228        375         90
   85      68         60         30         20        527        640         90
   88      65         60         30         10        614        739         90
   90      60         55         10         20         20        148         90
   93      65         85         40         20        453        540         90
   95      62         80         30         20        174        261         90
   98      58         75         20         20         30        139         90
  100      55         85         20         10        608        765         90
