Cdp205.60

CUSTOMER  VEHICLE
NUMBER	  NUMBER     CAPACITY
   60        25       700

CUSTOMER
CUST NO.  XCOORD.   YCOORD.   DDEMAND   PDEMAND   READY TIME  DUE DATE   SERVICE TIME

    0      40         50          0          0          0       3390          0
    3      62         69         10         20       1087       1407         90
    4      60         66         10         40       1181       1501         90
    5      42         65         10         20         15        335         90
    6      16         42         20         10        417        737         90
    8      34         60         20         10       2807       3127         90
    9      28         70         10         10       2521       2841         90
   10      35         66         10         10       2711       3031         90
   11      35         69         10         10       2618       2938         90
   15      20         80         40         10       2136       2456         90
   16      20         85         40         20       1854       2174         90
   19      15         80         10         10       1757       2077         90
   20      30         50         10         10         10        330         90
   23      14         66         10         10       1563       1883         90
   24      25         50         10         10         36        356         90
   26       8         62         10         10       1465       1785         90
   28       4         55         20         10       1367       1687         90
   29      20         50         10         10        318        638         90
   30      20         55         10         20        223        543         90
   31      10         35         20         20        701       1021         90
   32      10         40         30         30        513        833         90
   34       8         45         20         10       1266       1586         90
   35       5         35         10         10        796       1116         90
   37       2         40         20         20        891       1211         90
   38       0         40         30         20        983       1303         90
   40      36         18         10         20       1739       2059         90
   41      35         32         10         30       2678       2998         90
   43      33         35         10         10       2493       2813         90
   45      30         30         10         40       2025       2345         90
   46      34         25         30         20       1929       2249         90
   47      30         35         10         10       2400       2720         90
   50      26         32         10         10       2212       2532         90
   51      25         30         10         10       2120       2440         90
   52      25         35         10         20       2305       2625         90
   56      40          5         30         20       1270       1590         90
   57      38         15         40         20       1645       1965         90
   60      35          5         20         10       1455       1775         90
   62      50         35         20         20         40        360         90
   66      47         35         10         50        508        828         90
   68      42         30         10         10        696       1016         90
   69      45         35         10         10        600        920         90
   70      95         30         30         20       2241       2561         90
   72      53         30         10         10        228        548         90
   73      92         30         10         30       2334       2654         90
   75      45         65         20         10         38        358         90
   77      72         45         10         20       2820       3140         90
   78      78         40         20         30       2722       3042         90
   82      75         55         20         10       1845       2165         90
   83      72         55         10         30       1752       2072         90
   84      70         58         20         20       1561       1881         90
   85      86         46         30         20       1949       2269         90
   89      56         64         10         10       1275       1595         90
   90      60         55         10         10       2959       3279         90
   91      60         60         10         10       1371       1691         90
   92      67         85         20         10        614        934         90
   93      42         58         40         20          8        328         90
   95      62         80         30         30        801       1121         90
   96      62         40         10         10       2921       3241         90
   98      58         75         20         10        898       1218         90
   99      55         80         10         10        327        647         90
  100      55         85         20         10        422        742         90
