Cdp104.60

CUSTOMER  VEHICLE
NUMBER	  NUMBER     CAPACITY
   60        25       200

CUSTOMER
CUST NO.  XCOORD.   YCOORD.   DDEMAND   PDEMAND   READY TIME  DUE DATE   SERVICE TIME

    0      40         50          0          0          0       1236          0
    2      45         70         30         10          0       1125         90
    3      42         66         10         10          0       1129         90
    4      42         68         10         10        727        782         90
    6      40         69         20         10          0       1127         90
    7      40         66         20         10          0       1130         90
    8      38         68         20         10        255        324         90
   10      35         66         10         10          0       1129         90
   11      35         69         10         20        448        505         90
   12      25         85         20         10          0       1107         90
   15      20         80         40         30        384        429         90
   16      20         85         40         50          0       1105         90
   17      18         75         20         10          0       1112         90
   18      15         75         20         10          0       1110         90
   23      28         55         10         10        732        777         90
   24      25         50         10         10          0       1131         90
   26      25         55         10         40          0       1130         90
   29      20         50         10         40          0       1126         90
   31      10         35         20         10          0       1112         90
   32      10         40         30         10          0       1114         90
   34       8         45         20         10          0       1113         90
   35       5         35         10         10          0       1107         90
   37       2         40         20         40          0       1106         90
   38       0         40         30         10        479        522         90
   39       0         45         20         10          0       1105         90
   40      35         30         10         10          0       1125         90
   43      33         35         10         40          0       1129         90
   44      32         30         10         20        359        412         90
   45      30         30         10         10          0       1123         90
   46      30         32         30         30          0       1125         90
   47      30         35         10         40          0       1127         90
   49      28         35         10         30          0       1126         90
   50      26         32         10         20          0       1123         90
   52      25         35         10         10          0       1124         90
   54      42         10         40         20          0       1105         90
   59      38         15         10         30          0       1110         90
   61      50         30         10         20          0       1123         90
   66      47         35         10         20          0       1129         90
   67      47         40         10         10         12         77         90
   68      45         30         10         30          0       1125         90
   71      95         35         20         10          0       1088         90
   73      92         30         10         10          0       1090         90
   74      53         35         50         20        353        412         90
   78      88         35         20         20          0       1095         90
   79      87         30         10         10        668        731         90
   80      85         25         10         20          0       1094         90
   81      85         35         30         20          0       1098         90
   82      75         55         20         10          0       1110         90
   85      68         60         30         10          0       1116         90
   86      66         55         10         10          0       1119         90
   87      65         55         20         30         85        144         90
   88      65         60         30         10          0       1119         90
   89      63         58         10         20          0       1121         90
   90      60         55         10         40          0       1125         90
   92      67         85         20         10        368        441         90
   93      65         85         40         10          0       1102         90
   94      65         82         10         20          0       1105         90
   97      60         85         30         20          0       1105         90
   98      58         75         20         30          0       1115         90
   99      55         80         10         10        743        820         90
  100      55         85         20         20        647        726         90
